Date,Open,High,Low,Close,Adj Close,Volume
2018-05-16,815.000000,825.000000,805.000000,810.000000,793.253296,43438700
2018-05-17,815.000000,830.000000,810.000000,825.000000,807.943115,30909700
2018-05-18,835.000000,865.000000,825.000000,850.000000,832.426270,68215100
2018-05-21,860.000000,890.000000,845.000000,880.000000,861.806030,90967600
2018-05-22,880.000000,885.000000,845.000000,845.000000,827.529663,62235400
2018-05-23,840.000000,860.000000,835.000000,845.000000,827.529663,28834200
2018-05-24,845.000000,885.000000,840.000000,885.000000,866.702637,63594700
2018-05-25,890.000000,900.000000,865.000000,870.000000,852.012817,50343600
2018-05-28,870.000000,870.000000,850.000000,855.000000,837.322937,28157100
2018-05-29,855.000000,855.000000,855.000000,855.000000,837.322937,0
2018-05-30,850.000000,865.000000,840.000000,850.000000,832.426270,33098900
2018-05-31,860.000000,870.000000,850.000000,865.000000,847.116211,43953700
2018-06-01,865.000000,865.000000,865.000000,865.000000,847.116211,0
2018-06-04,895.000000,895.000000,870.000000,880.000000,861.806030,62291200
2018-06-05,880.000000,895.000000,870.000000,885.000000,866.702637,60110800
2018-06-06,895.000000,1015.000000,895.000000,995.000000,974.428406,508895400
2018-06-07,1005.000000,1005.000000,935.000000,945.000000,925.462158,275452400
2018-06-08,945.000000,955.000000,905.000000,905.000000,886.289185,200362500
2018-06-11,905.000000,905.000000,905.000000,905.000000,886.289185,0
2018-06-12,905.000000,905.000000,905.000000,905.000000,886.289185,0
2018-06-13,905.000000,905.000000,905.000000,905.000000,886.289185,0
2018-06-14,905.000000,905.000000,905.000000,905.000000,886.289185,0
2018-06-15,905.000000,905.000000,905.000000,905.000000,886.289185,0
2018-06-18,905.000000,905.000000,905.000000,905.000000,886.289185,0
2018-06-19,905.000000,905.000000,905.000000,905.000000,886.289185,0
2018-06-20,890.000000,895.000000,855.000000,880.000000,861.806030,64935900
2018-06-21,880.000000,905.000000,875.000000,890.000000,871.599304,52368400
2018-06-22,900.000000,910.000000,880.000000,910.000000,891.185791,42965100
2018-06-25,925.000000,925.000000,880.000000,890.000000,871.599304,91154400
2018-06-26,880.000000,895.000000,865.000000,870.000000,852.012817,54919100
2018-06-27,875.000000,880.000000,825.000000,840.000000,822.633057,66853300
2018-06-28,840.000000,850.000000,805.000000,835.000000,817.736389,50855300
2018-06-29,850.000000,890.000000,825.000000,890.000000,871.599304,46732000
2018-07-02,880.000000,880.000000,810.000000,820.000000,803.046509,55488600
2018-07-03,830.000000,835.000000,795.000000,800.000000,783.460022,56216500
2018-07-04,795.000000,815.000000,765.000000,805.000000,788.356689,43947900
2018-07-05,805.000000,805.000000,775.000000,800.000000,783.460022,47671200
2018-07-06,800.000000,810.000000,780.000000,780.000000,763.873535,34218400
2018-07-09,790.000000,810.000000,790.000000,800.000000,783.460022,39966000
2018-07-10,810.000000,825.000000,805.000000,810.000000,793.253296,38359900
2018-07-11,800.000000,865.000000,795.000000,845.000000,827.529663,123699500
2018-07-12,850.000000,865.000000,840.000000,860.000000,842.219543,72284300
2018-07-13,880.000000,945.000000,875.000000,910.000000,891.185791,172649900
2018-07-16,915.000000,935.000000,895.000000,900.000000,881.392517,119203500
2018-07-17,905.000000,905.000000,875.000000,880.000000,861.806030,73995300
2018-07-18,885.000000,910.000000,875.000000,885.000000,866.702637,74310200
2018-07-19,895.000000,900.000000,870.000000,875.000000,856.909363,62368900
2018-07-20,870.000000,880.000000,865.000000,870.000000,852.012817,48279400
2018-07-23,875.000000,895.000000,870.000000,885.000000,866.702637,62488300
2018-07-24,885.000000,905.000000,880.000000,885.000000,866.702637,65016400
2018-07-25,895.000000,900.000000,880.000000,880.000000,861.806030,44411000
2018-07-26,890.000000,925.000000,890.000000,890.000000,871.599304,127167800
2018-07-27,895.000000,905.000000,885.000000,900.000000,881.392517,47461800
2018-07-30,895.000000,960.000000,890.000000,955.000000,935.255432,218292600
2018-07-31,955.000000,960.000000,910.000000,915.000000,896.082458,118883000
2018-08-01,925.000000,945.000000,920.000000,940.000000,920.565552,84475200
2018-08-02,925.000000,940.000000,910.000000,915.000000,896.082458,58688100
2018-08-03,920.000000,925.000000,890.000000,900.000000,881.392517,50570900
2018-08-06,905.000000,940.000000,905.000000,935.000000,915.668884,69575600
2018-08-07,945.000000,955.000000,920.000000,925.000000,905.875671,123380900
2018-08-08,935.000000,940.000000,915.000000,920.000000,900.979065,48764400
2018-08-09,925.000000,930.000000,905.000000,910.000000,891.185791,31836400
2018-08-10,915.000000,915.000000,895.000000,895.000000,876.495911,45945400
2018-08-13,890.000000,890.000000,850.000000,855.000000,837.322937,64752100
2018-08-14,850.000000,865.000000,825.000000,845.000000,827.529663,64021600
2018-08-15,835.000000,865.000000,830.000000,865.000000,847.116211,47421900
2018-08-16,845.000000,845.000000,825.000000,830.000000,812.839783,59004900
2018-08-17,830.000000,830.000000,830.000000,830.000000,812.839783,0
2018-08-20,845.000000,860.000000,835.000000,855.000000,837.322937,56120800
2018-08-21,860.000000,865.000000,835.000000,835.000000,817.736389,54643400
2018-08-22,835.000000,835.000000,835.000000,835.000000,817.736389,0
2018-08-23,845.000000,880.000000,840.000000,870.000000,852.012817,96147600
2018-08-24,870.000000,880.000000,855.000000,875.000000,856.909363,63389000
2018-08-27,890.000000,915.000000,885.000000,895.000000,876.495911,140381500
2018-08-28,905.000000,910.000000,875.000000,880.000000,861.806030,57171900
2018-08-29,890.000000,890.000000,860.000000,875.000000,856.909363,52790500
2018-08-30,895.000000,895.000000,860.000000,865.000000,847.116211,79928200
2018-08-31,855.000000,870.000000,840.000000,870.000000,852.012817,34526100
2018-09-03,855.000000,860.000000,830.000000,830.000000,812.839783,67120100
2018-09-04,830.000000,835.000000,805.000000,805.000000,788.356689,59449300
2018-09-05,800.000000,800.000000,755.000000,775.000000,758.976868,87152200
2018-09-06,770.000000,805.000000,765.000000,800.000000,783.460022,61378500
2018-09-07,810.000000,815.000000,785.000000,795.000000,778.563416,66652400
2018-09-10,805.000000,810.000000,785.000000,795.000000,778.563416,28979600
2018-09-11,795.000000,795.000000,795.000000,795.000000,778.563416,0
2018-09-12,795.000000,805.000000,780.000000,780.000000,763.873535,52060300
2018-09-13,800.000000,815.000000,785.000000,805.000000,788.356689,71033800
2018-09-14,810.000000,810.000000,795.000000,800.000000,783.460022,29160200
2018-09-17,800.000000,805.000000,780.000000,790.000000,773.666809,38810700
2018-09-18,785.000000,795.000000,780.000000,790.000000,773.666809,31323700
2018-09-19,800.000000,805.000000,785.000000,790.000000,773.666809,53035200
2018-09-20,800.000000,810.000000,795.000000,795.000000,778.563416,77237500
2018-09-21,800.000000,820.000000,795.000000,820.000000,803.046509,90191400
